@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {0,1,2,3}
@ATTRIBUTE futureScore NUMERIC

@DATA
26.0,9.0,15.0,27.0,9.0,2.0,1.0,3.0,29.0,19.0,3,501.0
26.0,8.0,15.0,27.0,10.0,3.0,1.0,3.0,29.0,19.0,1,500.0
26.0,7.0,15.0,27.0,10.0,5.0,1.0,3.0,29.0,19.0,1,499.0
26.0,6.0,15.0,28.0,10.0,5.0,1.0,3.0,29.0,19.0,1,498.0
27.0,6.0,15.0,27.0,10.0,5.0,1.0,3.0,29.0,19.0,3,497.0
27.0,7.0,15.0,26.0,10.0,4.0,1.0,3.0,29.0,19.0,0,496.0
27.0,8.0,15.0,26.0,10.0,4.0,1.0,3.0,29.0,19.0,0,495.0
27.0,9.0,15.0,25.0,10.0,2.0,1.0,3.0,29.0,19.0,0,494.0
27.0,10.0,15.0,26.0,10.0,2.0,1.0,3.0,29.0,19.0,0,493.0
27.0,11.0,15.0,26.0,11.0,2.0,1.0,3.0,29.0,19.0,0,492.0
26.0,11.0,15.0,25.0,11.0,2.0,1.0,3.0,29.0,19.0,2,491.0
25.0,11.0,7.0,24.0,11.0,1.0,1.0,3.0,29.0,19.0,0,491.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,18.0,5.0,5.0,8.0,14.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,18.0,5.0,1.0,3.0,15.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,18.0,5.0,1.0,4.0,14.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,17.0,12.0,1.0,4.0,13.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,16.0,13.0,1.0,5.0,11.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,15.0,13.0,1.0,4.0,11.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,14.0,13.0,6.0,8.0,10.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,13.0,12.0,5.0,8.0,8.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,12.0,13.0,4.0,8.0,7.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,11.0,12.0,4.0,8.0,6.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,10.0,12.0,5.0,9.0,5.0,1.0,3.0,29.0,19.0,1,-13.0
1.0,9.0,12.0,5.0,9.0,4.0,1.0,3.0,29.0,19.0,1,-14.0
1.0,8.0,12.0,2.0,4.0,5.0,1.0,3.0,29.0,19.0,1,-15.0
1.0,7.0,12.0,2.0,3.0,5.0,1.0,3.0,29.0,19.0,1,-16.0
1.0,6.0,13.0,2.0,4.0,3.0,1.0,3.0,29.0,19.0,1,-17.0
1.0,5.0,13.0,2.0,4.0,2.0,1.0,3.0,29.0,19.0,1,-18.0
1.0,4.0,13.0,2.0,5.0,2.0,1.0,3.0,29.0,19.0,1,-19.0
1.0,3.0,9.0,4.0,3.0,3.0,1.0,3.0,29.0,19.0,1,-20.0
2.0,3.0,11.0,5.0,3.0,3.0,1.0,3.0,29.0,19.0,3,-21.0
3.0,3.0,11.0,3.0,4.0,1.0,1.0,3.0,29.0,19.0,3,-22.0
4.0,3.0,11.0,5.0,3.0,1.0,1.0,3.0,29.0,19.0,3,177.0
4.0,4.0,15.0,4.0,6.0,2.0,1.0,3.0,29.0,19.0,0,176.0
4.0,5.0,15.0,4.0,6.0,2.0,1.0,3.0,29.0,19.0,0,175.0
4.0,6.0,15.0,4.0,7.0,1.0,1.0,3.0,29.0,19.0,0,374.0
4.0,7.0,15.0,2.0,6.0,3.0,1.0,3.0,29.0,19.0,0,373.0
4.0,8.0,15.0,4.0,3.0,5.0,1.0,3.0,29.0,19.0,0,372.0
4.0,9.0,15.0,2.0,5.0,5.0,1.0,3.0,29.0,19.0,0,371.0
4.0,10.0,7.0,2.0,6.0,5.0,1.0,3.0,29.0,19.0,0,370.0
3.0,10.0,5.0,3.0,6.0,3.0,1.0,3.0,29.0,19.0,2,369.0
3.0,9.0,13.0,3.0,7.0,3.0,1.0,3.0,29.0,19.0,1,368.0
3.0,8.0,13.0,3.0,6.0,2.0,1.0,3.0,29.0,19.0,1,367.0
3.0,7.0,13.0,3.0,6.0,1.0,1.0,3.0,29.0,19.0,1,566.0
3.0,6.0,15.0,1.0,3.0,5.0,1.0,3.0,29.0,19.0,1,565.0
3.0,5.0,15.0,1.0,3.0,4.0,1.0,3.0,29.0,19.0,1,564.0
3.0,4.0,15.0,1.0,3.0,3.0,1.0,3.0,29.0,19.0,1,563.0
3.0,3.0,11.0,1.0,3.0,2.0,1.0,3.0,29.0,19.0,1,562.0
2.0,3.0,11.0,1.0,3.0,1.0,1.0,3.0,29.0,19.0,0,562.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-1.0
9.0,1.0,3.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,3,-2.0
9.0,1.0,3.0,10.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-3.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-4.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-5.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,94.0
8.0,1.0,3.0,7.0,7.0,7.0,1.0,3.0,19.0,12.0,2,193.0
7.0,1.0,3.0,6.0,7.0,7.0,1.0,3.0,19.0,12.0,2,292.0
6.0,1.0,9.0,6.0,6.0,5.0,1.0,3.0,19.0,12.0,2,291.0
6.0,1.0,9.0,6.0,6.0,5.0,1.0,3.0,19.0,12.0,2,390.0
6.0,2.0,12.0,6.0,6.0,4.0,1.0,3.0,19.0,12.0,0,489.0
6.0,3.0,15.0,6.0,7.0,4.0,1.0,3.0,19.0,12.0,0,588.0
6.0,4.0,14.0,5.0,5.0,2.0,1.0,3.0,19.0,12.0,0,887.0
6.0,5.0,14.0,5.0,7.0,3.0,1.0,3.0,19.0,12.0,0,986.0
6.0,6.0,14.0,5.0,6.0,1.0,1.0,3.0,19.0,12.0,0,1085.0
6.0,7.0,15.0,8.0,7.0,2.0,1.0,3.0,19.0,12.0,0,1184.0
5.0,7.0,7.0,7.0,7.0,2.0,1.0,3.0,19.0,12.0,2,1283.0
4.0,7.0,7.0,4.0,6.0,1.0,1.0,3.0,19.0,12.0,2,1382.0
3.0,7.0,15.0,4.0,5.0,3.0,1.0,3.0,19.0,12.0,2,1481.0
3.0,6.0,13.0,4.0,6.0,1.0,1.0,3.0,19.0,12.0,1,1580.0
3.0,5.0,13.0,5.0,6.0,3.0,1.0,3.0,19.0,12.0,1,1679.0
4.0,5.0,15.0,4.0,6.0,1.0,1.0,3.0,19.0,12.0,3,1778.0
5.0,5.0,15.0,4.0,5.0,1.0,1.0,3.0,19.0,12.0,3,1777.0
6.0,5.0,14.0,4.0,6.0,3.0,1.0,3.0,19.0,12.0,3,1776.0
6.0,6.0,14.0,3.0,6.0,3.0,1.0,3.0,19.0,12.0,0,1775.0
6.0,7.0,15.0,4.0,6.0,3.0,1.0,3.0,19.0,12.0,0,1774.0
5.0,7.0,7.0,5.0,6.0,1.0,1.0,3.0,19.0,12.0,2,1773.0
4.0,7.0,7.0,4.0,6.0,1.0,1.0,3.0,19.0,12.0,2,2072.0
4.0,6.0,15.0,10.0,8.0,8.0,1.0,3.0,19.0,12.0,1,2071.0
4.0,5.0,15.0,10.0,8.0,9.0,1.0,3.0,19.0,12.0,1,2070.0
5.0,5.0,15.0,10.0,8.0,8.0,1.0,3.0,19.0,12.0,3,2069.0
6.0,5.0,14.0,10.0,9.0,8.0,1.0,3.0,19.0,12.0,3,2068.0
6.0,5.0,14.0,10.0,9.0,8.0,1.0,3.0,19.0,12.0,3,2067.0
6.0,5.0,14.0,9.0,9.0,7.0,1.0,3.0,19.0,12.0,3,2066.0
6.0,6.0,14.0,9.0,10.0,7.0,1.0,3.0,19.0,12.0,0,2065.0
6.0,7.0,15.0,9.0,11.0,6.0,1.0,3.0,19.0,12.0,0,2164.0
6.0,8.0,12.0,9.0,11.0,6.0,1.0,3.0,19.0,12.0,0,2263.0
6.0,9.0,15.0,9.0,11.0,5.0,1.0,3.0,19.0,12.0,0,2362.0
7.0,9.0,2.0,9.0,11.0,3.0,1.0,3.0,19.0,12.0,3,2361.0
7.0,9.0,2.0,10.0,10.0,4.0,1.0,3.0,19.0,12.0,3,2360.0
7.0,9.0,2.0,9.0,11.0,3.0,1.0,3.0,19.0,12.0,3,2359.0
7.0,9.0,2.0,9.0,10.0,3.0,1.0,3.0,19.0,12.0,3,2358.0
7.0,9.0,2.0,9.0,11.0,3.0,1.0,3.0,19.0,12.0,3,2357.0
7.0,9.0,2.0,8.0,11.0,2.0,1.0,3.0,19.0,12.0,3,2356.0
6.0,9.0,15.0,7.0,11.0,2.0,1.0,3.0,19.0,12.0,2,2455.0
5.0,9.0,3.0,6.0,11.0,2.0,1.0,3.0,19.0,12.0,2,2654.0
6.0,9.0,15.0,9.0,11.0,5.0,1.0,3.0,19.0,12.0,3,2753.0
6.0,10.0,12.0,9.0,11.0,4.0,1.0,3.0,19.0,12.0,0,2852.0
6.0,11.0,5.0,9.0,10.0,4.0,1.0,3.0,19.0,12.0,0,2851.0
6.0,11.0,5.0,9.0,11.0,3.0,1.0,3.0,19.0,12.0,0,2850.0
6.0,11.0,5.0,8.0,11.0,2.0,1.0,3.0,19.0,12.0,0,2850.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-1.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-2.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-3.0
12.0,10.0,3.0,13.0,12.0,2.0,1.0,3.0,19.0,15.0,3,-4.0
12.0,10.0,3.0,12.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-5.0
12.0,10.0,3.0,11.0,12.0,4.0,1.0,3.0,19.0,15.0,3,-6.0
12.0,10.0,3.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-7.0
11.0,10.0,3.0,11.0,12.0,2.0,1.0,3.0,19.0,15.0,2,-8.0
10.0,10.0,3.0,11.0,12.0,2.0,1.0,3.0,19.0,15.0,2,-9.0
9.0,10.0,3.0,10.0,12.0,4.0,1.0,3.0,19.0,15.0,2,-10.0
10.0,10.0,3.0,10.0,13.0,2.0,1.0,3.0,19.0,15.0,3,-11.0
11.0,10.0,3.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-12.0
12.0,10.0,3.0,10.0,12.0,4.0,1.0,3.0,19.0,15.0,3,-13.0
13.0,10.0,7.0,10.0,12.0,6.0,1.0,3.0,19.0,15.0,3,-14.0
14.0,10.0,7.0,15.0,4.0,7.0,1.0,3.0,19.0,15.0,3,-15.0
15.0,10.0,15.0,15.0,5.0,5.0,1.0,3.0,19.0,15.0,3,-16.0
15.0,11.0,13.0,14.0,5.0,7.0,1.0,3.0,19.0,15.0,0,-17.0
15.0,12.0,13.0,9.0,12.0,6.0,1.0,3.0,19.0,15.0,0,-18.0
15.0,13.0,13.0,9.0,14.0,7.0,1.0,3.0,19.0,15.0,0,-19.0
15.0,14.0,7.0,9.0,14.0,6.0,1.0,3.0,19.0,15.0,0,-20.0
14.0,14.0,3.0,9.0,14.0,4.0,1.0,3.0,19.0,15.0,2,-21.0
13.0,14.0,3.0,10.0,14.0,4.0,1.0,3.0,19.0,15.0,2,-22.0
12.0,14.0,3.0,9.0,14.0,3.0,1.0,3.0,19.0,15.0,2,-23.0
11.0,14.0,3.0,8.0,14.0,3.0,1.0,3.0,19.0,15.0,2,-24.0
10.0,14.0,7.0,8.0,14.0,1.0,1.0,3.0,19.0,15.0,2,175.0
9.0,14.0,7.0,8.0,14.0,1.0,1.0,3.0,19.0,15.0,2,374.0
8.0,14.0,7.0,1.0,7.0,14.0,1.0,3.0,19.0,15.0,2,373.0
7.0,14.0,3.0,2.0,7.0,12.0,1.0,3.0,19.0,15.0,2,372.0
6.0,14.0,3.0,3.0,7.0,10.0,1.0,3.0,19.0,15.0,2,371.0
5.0,14.0,3.0,4.0,7.0,8.0,1.0,3.0,19.0,15.0,2,370.0
4.0,14.0,3.0,4.0,6.0,8.0,1.0,3.0,19.0,15.0,2,369.0
3.0,14.0,7.0,4.0,6.0,9.0,1.0,3.0,19.0,15.0,2,368.0
3.0,13.0,14.0,4.0,7.0,7.0,1.0,3.0,19.0,15.0,1,367.0
3.0,12.0,14.0,4.0,8.0,5.0,1.0,3.0,19.0,15.0,1,366.0
3.0,11.0,14.0,4.0,7.0,5.0,1.0,3.0,19.0,15.0,1,365.0
3.0,10.0,15.0,3.0,7.0,3.0,1.0,3.0,19.0,15.0,1,364.0
3.0,9.0,15.0,3.0,8.0,1.0,1.0,3.0,19.0,15.0,1,563.0
3.0,8.0,15.0,16.0,5.0,16.0,1.0,3.0,19.0,15.0,1,562.0
3.0,7.0,15.0,16.0,4.0,16.0,1.0,3.0,19.0,15.0,1,561.0
3.0,6.0,15.0,16.0,3.0,16.0,1.0,3.0,19.0,15.0,1,560.0
3.0,5.0,15.0,16.0,4.0,14.0,1.0,3.0,19.0,15.0,1,559.0
3.0,4.0,15.0,15.0,4.0,12.0,1.0,3.0,19.0,15.0,1,558.0
4.0,4.0,15.0,15.0,3.0,12.0,1.0,3.0,19.0,15.0,3,557.0
5.0,4.0,15.0,15.0,3.0,11.0,1.0,3.0,19.0,15.0,3,556.0
6.0,4.0,15.0,15.0,3.0,10.0,1.0,3.0,19.0,15.0,3,555.0
7.0,4.0,15.0,15.0,3.0,9.0,1.0,3.0,19.0,15.0,3,554.0
7.0,3.0,11.0,15.0,3.0,8.0,1.0,3.0,19.0,15.0,1,553.0
7.0,3.0,11.0,16.0,3.0,9.0,1.0,3.0,19.0,15.0,1,552.0
8.0,3.0,11.0,16.0,4.0,9.0,1.0,3.0,19.0,15.0,3,551.0
9.0,3.0,3.0,16.0,4.0,8.0,1.0,3.0,19.0,15.0,3,550.0
10.0,3.0,11.0,16.0,5.0,8.0,1.0,3.0,19.0,15.0,3,549.0
11.0,3.0,11.0,16.0,5.0,7.0,1.0,3.0,19.0,15.0,3,548.0
12.0,3.0,11.0,16.0,6.0,7.0,1.0,3.0,19.0,15.0,3,547.0
13.0,3.0,11.0,17.0,6.0,7.0,1.0,3.0,19.0,15.0,3,546.0
14.0,3.0,11.0,18.0,6.0,7.0,1.0,3.0,19.0,15.0,3,545.0
14.0,4.0,15.0,18.0,6.0,6.0,1.0,3.0,19.0,15.0,0,544.0
14.0,5.0,15.0,18.0,6.0,5.0,1.0,3.0,19.0,15.0,0,543.0
15.0,5.0,15.0,18.0,6.0,4.0,1.0,3.0,19.0,15.0,3,542.0
16.0,5.0,15.0,18.0,7.0,4.0,1.0,3.0,19.0,15.0,3,541.0
17.0,5.0,15.0,18.0,8.0,4.0,1.0,3.0,19.0,15.0,3,540.0
17.0,6.0,15.0,18.0,7.0,2.0,1.0,3.0,19.0,15.0,0,539.0
17.0,7.0,15.0,18.0,8.0,2.0,1.0,3.0,19.0,15.0,0,538.0
17.0,8.0,15.0,18.0,9.0,2.0,1.0,3.0,19.0,15.0,0,538.0
1.0,3.0,9.0,2.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-1.0
1.0,3.0,9.0,1.0,10.0,7.0,1.0,3.0,8.0,11.0,0,-2.0
1.0,3.0,9.0,3.0,7.0,6.0,1.0,3.0,8.0,11.0,0,-3.0
1.0,3.0,9.0,1.0,9.0,6.0,1.0,3.0,8.0,11.0,0,-4.0
1.0,3.0,9.0,1.0,9.0,6.0,1.0,3.0,8.0,11.0,0,-5.0
1.0,3.0,9.0,1.0,9.0,6.0,1.0,3.0,8.0,11.0,0,-6.0
1.0,3.0,9.0,1.0,10.0,7.0,1.0,3.0,8.0,11.0,0,-7.0
1.0,3.0,9.0,1.0,9.0,6.0,1.0,3.0,8.0,11.0,0,-8.0
1.0,3.0,9.0,1.0,8.0,5.0,1.0,3.0,8.0,11.0,0,-9.0
1.0,3.0,9.0,1.0,9.0,6.0,1.0,3.0,8.0,11.0,0,-9.0
