@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {N,S,W,E}
@ATTRIBUTE futureScore NUMERIC

@DATA
4,6,15,4,4,2,1,3,8,11,S,585
4,5,15,5,4,2,1,3,8,11,S,784
5,5,15,3,3,4,1,3,8,11,E,783
5,4,15,3,3,3,1,3,8,11,S,782
5,3,11,3,3,2,1,3,8,11,N,782
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,10,11,1,3,29,19,S,-2
1,16,13,5,9,11,1,3,29,19,S,-3
1,15,13,5,10,9,1,3,29,19,S,-4
1,14,13,4,10,7,1,3,29,19,S,-5
1,13,12,5,10,7,1,3,29,19,S,-6
1,12,13,5,9,7,1,3,29,19,S,-7
1,11,12,5,10,5,1,3,29,19,S,-8
1,10,12,5,10,4,1,3,29,19,S,-9
1,9,12,5,10,5,1,3,29,19,S,-10
1,8,12,6,10,7,1,3,29,19,S,-11
1,7,12,6,10,8,1,3,29,19,S,-12
1,6,13,6,9,8,1,3,29,19,S,-13
2,6,7,5,9,6,1,3,29,19,E,-14
3,6,15,6,9,6,1,3,29,19,E,-15
3,7,13,6,9,5,1,3,29,19,N,-16
3,8,13,6,8,3,1,3,29,19,N,-17
4,8,15,6,7,3,1,3,29,19,E,-18
5,8,15,6,7,2,1,3,29,19,E,181
6,8,14,9,6,5,1,3,29,19,E,180
6,7,14,9,5,5,1,3,29,19,S,179
6,6,11,8,5,3,1,3,29,19,S,178
7,6,3,8,4,3,1,3,29,19,E,177
8,6,15,9,4,3,1,3,29,19,E,176
9,6,15,8,4,3,1,3,29,19,E,175
9,5,15,8,3,3,1,3,29,19,S,174
9,4,15,9,3,1,1,3,29,19,S,373
9,3,11,14,8,10,1,3,29,19,S,372
9,4,15,14,7,8,1,3,29,19,N,371
9,5,15,14,6,6,1,3,29,19,N,370
9,6,15,14,5,6,1,3,29,19,N,369
9,7,15,14,4,8,1,3,29,19,N,368
9,8,15,15,4,10,1,3,29,19,N,367
9,9,15,15,4,11,1,3,29,19,N,366
9,10,15,15,4,12,1,3,29,19,N,365
9,11,15,16,4,14,1,3,29,19,N,364
9,12,15,15,4,14,1,3,29,19,N,363
10,12,15,15,3,14,1,3,29,19,E,362
11,12,7,15,4,12,1,3,29,19,E,361
12,12,3,14,4,10,1,3,29,19,E,360
13,12,7,13,4,8,1,3,29,19,E,359
13,11,13,14,4,8,1,3,29,19,S,358
14,11,15,13,4,8,1,3,29,19,E,357
14,10,15,13,5,6,1,3,29,19,S,356
14,9,14,14,5,4,1,3,29,19,S,355
14,8,15,13,5,4,1,3,29,19,S,354
14,7,14,13,4,4,1,3,29,19,S,353
14,6,15,14,4,2,1,3,29,19,S,352
14,5,14,14,3,2,1,3,29,19,S,351
14,4,15,15,3,2,1,3,29,19,S,350
15,4,7,16,3,2,1,3,29,19,E,349
16,4,7,15,3,2,1,3,29,19,E,548
16,3,11,25,14,21,1,3,29,19,S,547
16,4,7,26,14,20,1,3,29,19,N,546
17,4,15,26,14,18,1,3,29,19,E,545
17,5,13,25,14,18,1,3,29,19,N,544
17,6,7,25,15,17,1,3,29,19,N,543
18,6,7,25,15,17,1,3,29,19,E,542
19,6,7,26,15,16,1,3,29,19,E,541
20,6,7,26,15,15,1,3,29,19,E,540
21,6,3,26,15,13,1,3,29,19,E,539
22,6,3,25,15,11,1,3,29,19,E,538
23,6,15,24,15,10,1,3,29,19,E,537
23,7,13,24,15,10,1,3,29,19,N,536
23,8,15,25,15,8,1,3,29,19,N,535
23,9,13,25,14,8,1,3,29,19,N,534
23,10,15,26,14,6,1,3,29,19,N,533
23,11,7,25,14,4,1,3,29,19,N,532
24,11,7,24,14,4,1,3,29,19,E,531
25,11,7,23,14,6,1,3,29,19,E,530
26,11,15,22,14,7,1,3,29,19,E,529
26,12,13,22,14,6,1,3,29,19,N,528
26,13,15,22,14,4,1,3,29,19,N,527
26,14,15,23,14,4,1,3,29,19,N,526
25,14,15,23,15,4,1,3,29,19,W,525
25,15,15,22,15,2,1,3,29,19,N,525
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,6,9,13,1,3,29,19,S,-2
1,16,13,6,10,11,1,3,29,19,S,-3
1,15,13,1,5,10,1,3,29,19,S,-4
1,14,13,1,6,8,1,3,29,19,S,-5
1,13,12,1,6,7,1,3,29,19,S,-6
1,12,13,1,5,7,1,3,29,19,S,-7
1,11,12,4,9,5,1,3,29,19,S,-8
1,10,12,3,9,3,1,3,29,19,S,-9
1,9,12,3,8,3,1,3,29,19,S,-10
1,8,12,3,9,3,1,3,29,19,S,-11
1,7,12,1,5,2,1,3,29,19,S,-12
1,6,13,1,4,2,1,3,29,19,S,187
1,5,13,2,4,2,1,3,29,19,S,386
2,5,15,4,9,6,1,3,29,19,E,385
2,6,7,4,8,4,1,3,29,19,N,384
3,6,15,4,8,3,1,3,29,19,E,383
3,7,13,4,7,1,1,3,29,19,N,582
4,7,15,5,8,3,1,3,29,19,E,581
4,8,15,5,9,3,1,3,29,19,N,580
4,9,15,6,9,2,1,3,29,19,N,579
5,9,15,6,9,2,1,3,29,19,N,579
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,9,7,7,1,3,19,12,W,198
7,1,3,8,7,7,1,3,19,12,W,297
6,1,9,8,7,8,1,3,19,12,W,396
6,2,12,8,7,7,1,3,19,12,N,495
6,3,15,7,7,5,1,3,19,12,N,594
6,4,14,6,7,3,1,3,19,12,N,693
6,5,14,7,7,3,1,3,19,12,N,792
6,6,14,7,7,2,1,3,19,12,N,891
6,7,15,8,7,2,1,3,19,12,N,890
7,7,3,9,7,2,1,3,19,12,E,889
8,7,3,9,7,1,1,3,19,12,E,1288
9,7,11,10,8,2,1,3,19,12,E,1287
9,8,13,10,8,2,1,3,19,12,N,1486
10,8,14,9,10,3,1,3,19,12,E,1585
10,9,14,9,9,1,1,3,19,12,N,1585
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,3,1,3,19,15,E,-2
14,10,7,12,12,4,1,3,19,15,E,-3
15,10,15,12,12,5,1,3,19,15,E,-4
15,11,13,12,12,4,1,3,19,15,N,-5
15,12,13,12,12,4,1,3,19,15,N,-6
15,13,13,11,12,4,1,3,19,15,N,-7
15,14,7,12,12,5,1,3,19,15,N,-8
14,14,3,12,12,3,1,3,19,15,W,-9
13,14,3,13,12,2,1,3,19,15,W,-10
12,14,3,13,12,2,1,3,19,15,W,-11
11,14,3,12,12,3,1,3,19,15,W,-12
10,14,7,12,12,3,1,3,19,15,W,-13
10,13,14,11,12,3,1,3,19,15,S,-14
10,12,11,12,12,1,1,3,19,15,S,185
11,12,3,5,12,6,1,3,19,15,E,184
10,12,11,5,12,5,1,3,19,15,W,183
9,12,11,6,12,3,1,3,19,15,W,182
8,12,11,7,12,1,1,3,19,15,W,381
7,12,3,3,3,13,1,3,19,15,W,380
8,12,11,3,3,14,1,3,19,15,E,379
8,13,13,3,4,14,1,3,19,15,N,378
8,14,7,2,4,16,1,3,19,15,N,377
7,14,3,2,3,16,1,3,19,15,W,376
6,14,3,1,3,16,1,3,19,15,W,375
5,14,3,1,4,14,1,3,19,15,W,374
4,14,3,1,4,13,1,3,19,15,W,373
3,14,7,1,3,13,1,3,19,15,W,372
3,13,14,1,3,12,1,3,19,15,S,371
3,12,14,1,3,11,1,3,19,15,S,370
3,11,14,2,3,9,1,3,19,15,S,369
3,10,15,2,4,7,1,3,19,15,S,368
3,9,15,2,5,5,1,3,19,15,S,367
3,8,15,3,5,3,1,3,19,15,S,366
3,7,15,3,6,1,1,3,19,15,S,565
3,6,15,15,5,13,1,3,19,15,S,564
3,7,15,14,5,13,1,3,19,15,N,563
3,8,15,13,5,13,1,3,19,15,N,562
4,8,15,12,5,11,1,3,19,15,E,561
5,8,11,12,6,9,1,3,19,15,E,560
6,8,3,12,6,8,1,3,19,15,E,559
7,8,3,13,6,8,1,3,19,15,E,558
8,8,3,13,5,8,1,3,19,15,E,557
9,8,3,13,5,7,1,3,19,15,E,556
10,8,3,12,5,5,1,3,19,15,E,555
11,8,3,11,5,3,1,3,19,15,E,554
12,8,3,11,5,4,1,3,19,15,E,553
13,8,11,11,5,5,1,3,19,15,E,552
14,8,15,11,6,5,1,3,19,15,E,551
14,7,13,11,6,4,1,3,19,15,S,550
14,6,15,12,6,2,1,3,19,15,S,549
13,6,7,11,6,2,1,3,19,15,N,549
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,3,7,4,1,3,8,11,N,-2
1,5,13,3,6,2,1,3,8,11,N,-3
1,6,13,2,7,2,1,3,8,11,N,96
1,7,13,2,7,1,1,3,8,11,N,295
2,7,15,2,9,2,1,3,8,11,E,294
2,8,15,2,10,2,1,3,8,11,N,493
2,9,15,2,10,1,1,3,8,11,N,692
2,10,7,3,5,6,1,3,8,11,N,691
3,10,7,3,5,6,1,3,8,11,E,790
3,9,15,2,5,4,1,3,8,11,S,789
3,8,15,2,6,2,1,3,8,11,N,789
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,6,9,13,1,3,29,19,S,-2
1,16,13,5,9,11,1,3,29,19,S,-3
1,15,13,5,9,10,1,3,29,19,S,-4
1,14,13,6,9,10,1,3,29,19,S,-5
1,13,12,6,8,10,1,3,29,19,S,-6
1,12,13,6,7,10,1,3,29,19,S,-7
1,11,12,6,8,8,1,3,29,19,S,-8
1,10,12,6,7,8,1,3,29,19,S,-9
1,9,12,6,6,8,1,3,29,19,S,-10
1,8,12,5,6,6,1,3,29,19,S,-11
1,7,12,5,7,4,1,3,29,19,S,-12
1,6,13,5,7,5,1,3,29,19,S,-13
2,6,7,4,7,3,1,3,29,19,E,-14
3,6,15,4,7,2,1,3,29,19,E,-15
3,7,13,4,8,2,1,3,29,19,N,-16
3,8,13,4,7,2,1,3,29,19,N,183
4,8,15,10,8,6,1,3,29,19,E,182
5,8,15,11,8,6,1,3,29,19,E,181
6,8,14,11,8,5,1,3,29,19,E,180
6,7,14,10,8,5,1,3,29,19,S,179
6,6,11,10,8,6,1,3,29,19,S,178
7,6,3,9,8,4,1,3,29,19,E,177
8,6,15,10,8,4,1,3,29,19,E,176
8,7,13,11,8,4,1,3,29,19,N,175
8,8,13,11,7,4,1,3,29,19,N,174
9,8,15,11,6,4,1,3,29,19,E,173
10,8,15,11,6,3,1,3,29,19,E,172
11,8,14,10,6,3,1,3,29,19,E,171
11,7,14,11,6,1,1,3,29,19,S,370
11,6,14,20,6,9,1,3,29,19,S,369
11,7,14,21,6,11,1,3,29,19,N,368
11,8,14,20,6,11,1,3,29,19,N,367
11,9,14,19,6,11,1,3,29,19,N,366
11,10,14,18,6,11,1,3,29,19,N,365
11,11,14,19,6,13,1,3,29,19,N,364
11,12,7,18,6,13,1,3,29,19,N,363
12,12,3,18,5,13,1,3,29,19,E,362
13,12,7,18,5,12,1,3,29,19,E,361
14,12,15,17,5,10,1,3,29,19,E,360
14,11,15,18,5,10,1,3,29,19,S,359
14,10,15,18,5,9,1,3,29,19,S,358
14,9,14,18,5,8,1,3,29,19,S,357
14,8,15,17,5,6,1,3,29,19,S,356
14,7,14,17,5,5,1,3,29,19,S,355
14,6,15,17,4,5,1,3,29,19,S,354
15,6,3,17,5,3,1,3,29,19,E,353
16,6,3,17,6,1,1,3,29,19,E,552
17,6,7,21,3,7,1,3,29,19,E,551
18,6,7,21,3,6,1,3,29,19,E,550
19,6,7,21,3,4,1,3,29,19,E,549
20,6,7,21,4,3,1,3,29,19,E,548
20,5,14,21,4,3,1,3,29,19,S,547
20,4,15,21,3,1,1,3,29,19,N,547
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,9,12,1,3,29,19,S,-2
1,16,13,1,4,12,1,3,29,19,S,-3
1,15,13,2,4,12,1,3,29,19,S,-4
1,14,13,2,4,11,1,3,29,19,S,-5
1,13,12,2,4,10,1,3,29,19,S,-6
1,12,13,5,7,9,1,3,29,19,S,-7
1,11,12,1,3,8,1,3,29,19,S,-8
1,10,12,1,3,7,1,3,29,19,S,-9
1,9,12,2,3,7,1,3,29,19,S,-10
1,8,12,3,3,7,1,3,29,19,S,-11
1,7,12,3,3,6,1,3,29,19,S,-12
1,6,13,2,3,4,1,3,29,19,S,-13
2,6,7,3,5,2,1,3,29,19,E,-14
3,6,15,3,5,1,1,3,29,19,E,385
3,5,15,4,4,2,1,3,29,19,S,584
4,5,15,8,8,7,1,3,29,19,E,583
4,6,15,8,8,5,1,3,29,19,N,582
5,6,15,8,7,3,1,3,29,19,E,581
6,6,11,8,6,1,1,3,29,19,N,581
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,8,7,6,1,3,19,12,W,198
7,1,3,8,7,7,1,3,19,12,W,297
6,1,9,8,7,8,1,3,19,12,W,396
6,2,12,7,7,6,1,3,19,12,N,495
6,3,15,8,7,6,1,3,19,12,N,594
6,4,14,8,7,5,1,3,19,12,N,693
6,5,14,8,7,4,1,3,19,12,N,792
6,6,14,9,7,4,1,3,19,12,N,891
6,7,15,9,7,3,1,3,19,12,N,890
7,7,3,10,7,3,1,3,19,12,E,889
8,7,3,10,7,2,1,3,19,12,E,888
9,7,11,10,7,1,1,3,19,12,E,1287
10,7,11,10,8,2,1,3,19,12,E,1286
10,8,14,10,9,1,1,3,19,12,N,1585
10,9,14,9,9,1,1,3,19,12,N,1585
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,2,1,3,19,15,E,-2
14,10,7,13,12,3,1,3,19,15,E,-3
15,10,15,14,6,5,1,3,19,15,E,-4
15,9,15,14,6,4,1,3,19,15,S,-5
15,8,15,13,6,4,1,3,19,15,S,-6
15,7,15,13,6,3,1,3,19,15,S,-7
15,6,15,12,6,3,1,3,19,15,S,-8
14,6,15,13,6,1,1,3,19,15,W,191
13,6,7,13,12,7,1,3,19,15,W,190
14,6,15,12,12,7,1,3,19,15,E,189
14,7,13,13,12,7,1,3,19,15,N,188
14,8,15,12,12,5,1,3,19,15,N,187
14,9,15,13,12,5,1,3,19,15,N,186
14,10,7,12,12,4,1,3,19,15,N,185
15,10,15,12,12,5,1,3,19,15,E,184
15,11,13,12,12,3,1,3,19,15,N,183
15,12,13,13,12,3,1,3,19,15,N,182
15,13,13,12,12,3,1,3,19,15,N,181
15,14,7,13,12,4,1,3,19,15,N,180
14,14,3,13,12,3,1,3,19,15,W,179
13,14,3,13,12,2,1,3,19,15,W,178
12,14,3,13,12,2,1,3,19,15,W,177
11,14,3,12,12,4,1,3,19,15,W,176
10,14,7,13,12,4,1,3,19,15,W,175
10,13,14,8,12,3,1,3,19,15,S,174
10,12,11,9,12,1,1,3,19,15,S,373
9,12,11,12,12,4,1,3,19,15,W,372
10,12,11,13,12,3,1,3,19,15,E,371
11,12,3,13,12,2,1,3,19,15,E,570
12,12,3,2,8,14,1,3,19,15,E,569
11,12,3,2,8,13,1,3,19,15,W,568
10,12,11,2,7,13,1,3,19,15,W,567
10,13,14,1,7,15,1,3,19,15,N,566
10,14,7,2,7,15,1,3,19,15,N,565
9,14,7,1,7,15,1,3,19,15,W,564
8,14,7,1,8,13,1,3,19,15,W,563
7,14,3,1,7,13,1,3,19,15,W,562
6,14,3,1,8,11,1,3,19,15,W,561
5,14,3,1,8,10,1,3,19,15,W,560
4,14,3,1,7,10,1,3,19,15,W,559
3,14,7,1,8,8,1,3,19,15,W,558
3,13,14,1,8,7,1,3,19,15,S,557
3,12,14,1,7,7,1,3,19,15,S,556
3,11,14,2,7,5,1,3,19,15,S,555
3,10,15,2,7,4,1,3,19,15,S,554
3,9,15,1,7,4,1,3,19,15,S,553
3,8,15,1,6,4,1,3,19,15,S,552
3,7,15,1,6,3,1,3,19,15,S,551
3,6,15,1,6,2,1,3,19,15,S,550
2,6,15,1,6,1,1,3,19,15,N,550
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,1,8,4,1,3,8,11,N,-2
1,5,13,1,9,4,1,3,8,11,N,-3
1,6,13,1,8,2,1,3,8,11,N,96
1,7,13,1,8,1,1,3,8,11,N,295
1,8,13,3,8,2,1,3,8,11,N,294
2,8,15,2,10,2,1,3,8,11,E,493
2,9,15,3,10,2,1,3,8,11,N,492
2,10,7,3,10,1,1,3,8,11,N,691
3,10,7,6,9,3,1,3,8,11,E,690
4,10,7,6,10,3,1,3,8,11,E,689
5,10,7,7,10,1,1,3,8,11,N,689
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,9,12,1,3,29,19,S,-2
1,16,13,5,10,10,1,3,29,19,S,-3
1,15,13,5,9,10,1,3,29,19,S,-4
1,14,13,5,10,8,1,3,29,19,S,-5
1,13,12,5,10,7,1,3,29,19,S,-6
1,12,13,5,10,6,1,3,29,19,S,-7
1,11,12,5,9,6,1,3,29,19,S,-8
1,10,12,5,8,6,1,3,29,19,S,-9
1,9,12,5,9,4,1,3,29,19,S,-10
1,8,12,5,8,4,1,3,29,19,S,-11
1,7,12,5,9,6,1,3,29,19,S,-12
1,6,13,5,10,8,1,3,29,19,S,-13
2,6,7,4,10,6,1,3,29,19,E,-14
3,6,15,4,10,5,1,3,29,19,E,-15
3,7,13,3,10,3,1,3,29,19,N,-16
3,8,13,4,10,3,1,3,29,19,N,-17
3,9,13,4,9,1,1,3,29,19,N,182
4,9,15,9,3,11,1,3,29,19,E,181
5,9,15,8,3,9,1,3,29,19,E,180
6,9,14,9,3,9,1,3,29,19,E,179
6,8,14,9,3,8,1,3,29,19,S,178
6,7,14,8,3,6,1,3,29,19,S,177
6,6,11,8,4,4,1,3,29,19,S,176
7,6,3,8,4,3,1,3,29,19,E,175
8,6,15,8,5,1,1,3,29,19,E,374
8,5,13,14,5,6,1,3,29,19,S,373
8,6,15,14,5,7,1,3,29,19,N,372
8,7,13,14,5,8,1,3,29,19,N,371
8,8,13,14,6,8,1,3,29,19,N,370
8,9,13,14,7,8,1,3,29,19,N,369
8,10,13,14,6,10,1,3,29,19,N,368
8,11,13,14,6,11,1,3,29,19,N,367
8,12,15,14,7,11,1,3,29,19,N,366
9,12,15,13,7,9,1,3,29,19,E,365
10,12,15,13,7,8,1,3,29,19,E,364
11,12,7,13,6,8,1,3,29,19,E,363
12,12,3,13,5,8,1,3,29,19,E,362
13,12,7,13,4,8,1,3,29,19,E,361
13,11,13,14,4,8,1,3,29,19,S,360
14,11,15,15,4,8,1,3,29,19,E,359
14,10,15,16,4,8,1,3,29,19,S,358
14,9,14,15,4,6,1,3,29,19,S,357
14,8,15,15,4,5,1,3,29,19,S,356
14,7,14,15,4,4,1,3,29,19,S,355
14,6,15,14,4,2,1,3,29,19,S,354
14,5,14,13,4,2,1,3,29,19,S,553
14,4,15,27,6,14,1,3,29,19,S,552
14,5,14,26,6,14,1,3,29,19,N,551
14,6,15,27,6,13,1,3,29,19,N,550
15,6,3,27,6,13,1,3,29,19,E,549
16,6,3,28,6,13,1,3,29,19,E,548
17,6,7,28,5,13,1,3,29,19,E,547
18,6,7,28,4,12,1,3,29,19,E,546
19,6,7,28,4,12,1,3,29,19,E,545
20,6,7,28,3,10,1,3,29,19,E,544
21,6,3,28,4,8,1,3,29,19,E,543
22,6,3,27,4,7,1,3,29,19,E,542
23,6,15,27,4,6,1,3,29,19,E,541
24,6,15,27,4,6,1,3,29,19,E,540
25,6,15,27,3,4,1,3,29,19,E,539
26,6,15,27,4,2,1,3,29,19,E,538
27,6,15,26,4,3,1,3,29,19,E,537
27,5,15,26,4,2,1,3,29,19,S,536
27,4,15,26,4,2,1,3,29,19,S,535
26,4,15,26,3,2,1,3,29,19,W,534
26,3,11,25,3,1,1,3,29,19,N,534
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,4,9,11,1,3,29,19,S,-2
1,16,13,4,10,9,1,3,29,19,S,-3
1,15,13,5,10,9,1,3,29,19,S,-4
1,14,13,4,10,7,1,3,29,19,S,-5
1,13,12,4,10,6,1,3,29,19,S,-6
1,12,13,3,10,4,1,3,29,19,S,-7
1,11,12,4,10,4,1,3,29,19,S,-8
1,10,12,3,10,2,1,3,29,19,S,-9
1,9,12,4,10,4,1,3,29,19,S,-10
1,8,12,1,4,4,1,3,29,19,S,-11
1,7,12,2,4,4,1,3,29,19,S,-12
1,6,13,2,3,4,1,3,29,19,S,-13
2,6,7,3,3,4,1,3,29,19,E,-14
3,6,15,4,4,3,1,3,29,19,E,-15
4,6,15,4,3,3,1,3,29,19,E,-16
4,5,15,4,4,1,1,3,29,19,S,383
4,4,15,5,9,6,1,3,29,19,S,382
4,5,15,5,10,6,1,3,29,19,N,381
4,6,15,5,10,5,1,3,29,19,N,380
4,7,15,4,10,3,1,3,29,19,N,379
4,8,15,3,10,3,1,3,29,19,N,378
4,9,15,3,10,2,1,3,29,19,N,577
4,10,7,6,3,8,1,3,29,19,N,576
5,10,7,5,3,8,1,3,29,19,E,575
5,9,15,6,3,8,1,3,29,19,S,574
5,8,15,7,3,7,1,3,29,19,S,573
5,7,15,7,3,7,1,3,29,19,S,572
5,6,15,8,3,5,1,3,29,19,S,571
6,6,11,8,4,4,1,3,29,19,E,570
7,6,3,8,4,2,1,3,29,19,E,569
8,6,15,8,5,1,1,3,29,19,N,569
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,7,7,7,1,3,19,12,W,198
7,1,3,8,7,7,1,3,19,12,W,297
6,1,9,8,7,8,1,3,19,12,W,396
6,2,12,9,7,8,1,3,19,12,N,495
6,3,15,9,7,7,1,3,19,12,N,594
6,4,14,9,8,7,1,3,19,12,N,693
6,5,14,10,7,6,1,3,19,12,N,792
6,6,14,9,7,4,1,3,19,12,N,891
6,7,15,10,7,4,1,3,19,12,N,890
7,7,3,9,7,2,1,3,19,12,E,889
8,7,3,9,7,1,1,3,19,12,E,1088
9,7,11,9,8,1,1,3,19,12,E,1287
9,8,13,10,9,2,1,3,19,12,N,1386
9,9,13,10,8,2,1,3,19,12,N,1685
10,9,14,9,11,4,1,3,19,12,E,1784
10,10,14,8,11,3,1,3,19,12,N,1883
10,11,7,8,11,2,1,3,19,12,N,1883
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,3,1,3,19,15,E,-2
14,10,7,12,12,4,1,3,19,15,E,-3
15,10,15,12,12,5,1,3,19,15,E,-4
15,11,13,12,12,5,1,3,19,15,N,-5
15,12,13,11,12,4,1,3,19,15,N,-6
15,13,13,11,12,4,1,3,19,15,N,-7
15,14,7,12,12,6,1,3,19,15,N,-8
14,14,3,11,12,5,1,3,19,15,W,-9
13,14,3,11,12,4,1,3,19,15,W,-10
12,14,3,11,12,2,1,3,19,15,W,-11
11,14,3,12,12,2,1,3,19,15,W,-12
10,14,7,8,14,2,1,3,19,15,W,187
9,14,7,11,12,4,1,3,19,15,W,186
10,14,7,11,12,4,1,3,19,15,E,185
10,13,14,12,12,4,1,3,19,15,S,184
10,12,11,13,12,2,1,3,19,15,S,383
11,12,3,17,7,11,1,3,19,15,E,382
10,12,11,18,7,13,1,3,19,15,W,381
10,13,14,18,7,14,1,3,19,15,N,380
10,14,7,17,7,14,1,3,19,15,N,379
11,14,3,18,7,14,1,3,19,15,E,378
12,14,3,18,7,13,1,3,19,15,E,377
13,14,3,18,8,11,1,3,19,15,E,376
14,14,3,18,7,11,1,3,19,15,E,375
15,14,7,18,7,10,1,3,19,15,E,374
16,14,7,17,7,8,1,3,19,15,E,373
17,14,7,18,7,8,1,3,19,15,E,372
18,14,6,18,7,7,1,3,19,15,E,371
18,13,14,18,7,6,1,3,19,15,S,370
18,12,14,18,7,5,1,3,19,15,S,369
18,11,14,18,6,5,1,3,19,15,S,368
18,10,14,18,6,4,1,3,19,15,S,367
18,9,14,18,7,2,1,3,19,15,S,566
18,8,14,6,4,16,1,3,19,15,S,565
18,7,14,6,3,16,1,3,19,15,S,564
18,6,14,6,4,14,1,3,19,15,S,563
18,5,14,7,4,12,1,3,19,15,S,562
18,4,14,7,3,12,1,3,19,15,S,561
18,3,10,7,3,11,1,3,19,15,S,560
17,3,11,6,3,11,1,3,19,15,W,559
16,3,11,5,3,11,1,3,19,15,W,558
15,3,11,5,4,11,1,3,19,15,W,557
14,3,11,5,3,9,1,3,19,15,W,556
13,3,11,5,3,8,1,3,19,15,W,555
12,3,11,5,4,8,1,3,19,15,W,554
11,3,11,5,5,8,1,3,19,15,W,553
10,3,11,5,4,6,1,3,19,15,W,552
9,3,3,6,4,4,1,3,19,15,W,551
8,3,11,6,4,3,1,3,19,15,W,550
8,4,14,6,5,3,1,3,19,15,N,549
8,5,14,5,5,3,1,3,19,15,N,548
7,5,15,6,5,1,1,3,19,15,N,548
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,2,7,4,1,3,8,11,N,-2
1,5,13,2,7,3,1,3,8,11,N,-3
1,6,13,1,8,2,1,3,8,11,N,296
1,7,13,2,8,1,1,3,8,11,N,495
1,8,13,1,9,1,1,3,8,11,N,794
1,9,13,1,8,1,1,3,8,11,N,794
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,6,9,13,1,3,29,19,S,-2
1,16,13,6,8,13,1,3,29,19,S,-3
1,15,13,6,8,12,1,3,29,19,S,-4
1,14,13,6,7,12,1,3,29,19,S,-5
1,13,12,6,8,10,1,3,29,19,S,-6
1,12,13,6,7,10,1,3,29,19,S,-7
1,11,12,6,6,10,1,3,29,19,S,-8
1,10,12,5,6,8,1,3,29,19,S,-9
1,9,12,5,7,6,1,3,29,19,S,-10
1,8,12,5,7,5,1,3,29,19,S,-11
1,7,12,5,8,5,1,3,29,19,S,-12
1,6,13,5,9,7,1,3,29,19,S,-13
2,6,7,5,8,5,1,3,29,19,E,-14
3,6,15,5,8,4,1,3,29,19,E,-15
3,7,13,5,7,2,1,3,29,19,N,184
4,7,15,10,5,8,1,3,29,19,E,183
5,7,15,11,5,8,1,3,29,19,E,182
6,7,14,10,5,6,1,3,29,19,E,181
6,6,11,10,4,6,1,3,29,19,S,180
7,6,3,10,3,6,1,3,29,19,E,179
8,6,15,10,3,5,1,3,29,19,E,178
9,6,15,11,3,5,1,3,29,19,E,177
10,6,15,10,3,3,1,3,29,19,E,176
10,5,15,11,3,3,1,3,29,19,S,175
11,5,14,10,3,3,1,3,29,19,E,174
11,4,14,10,4,1,1,3,29,19,S,373
10,4,15,16,6,8,1,3,29,19,W,372
10,5,15,16,6,7,1,3,29,19,N,371
10,6,15,16,6,6,1,3,29,19,N,370
10,7,15,17,8,7,1,3,29,19,N,369
10,8,15,16,8,5,1,3,29,19,N,368
10,9,15,15,8,7,1,3,29,19,N,367
10,10,15,16,8,8,1,3,29,19,N,366
10,11,15,16,8,8,1,3,29,19,N,365
10,12,15,15,8,10,1,3,29,19,N,364
11,12,7,16,8,9,1,3,29,19,E,363
12,12,3,16,8,8,1,3,29,19,E,362
13,12,7,16,8,7,1,3,29,19,E,361
14,12,15,16,8,7,1,3,29,19,E,360
14,11,15,17,8,7,1,3,29,19,S,359
14,10,15,18,8,7,1,3,29,19,S,358
14,9,14,19,8,5,1,3,29,19,S,357
14,8,15,18,8,5,1,3,29,19,S,356
15,8,3,19,8,5,1,3,29,19,E,355
16,8,3,18,6,4,1,3,29,19,E,354
15,8,3,20,8,5,1,3,29,19,W,353
16,8,3,20,8,4,1,3,29,19,E,352
17,8,3,20,8,2,1,3,29,19,E,551
18,8,3,19,6,3,1,3,29,19,E,550
19,8,3,19,6,2,1,3,29,19,E,549
